zip,week,localtrans,localtrans_1,localtrans_2,crosstrans,crosstrans_1,crosstrans_2,logpop,logpopdensity,logcase,logtest,logcumucaserate,black,hispanic,householdincome,bachelor,householdsize,totalvisitor,vaccoverage,age65plus
11109,18,0,0,0,0,0,0,8.69634305704456,10.960457718276,-6.57974733505879,-2.84504071244263,0.0480672,0.00919578665774954,0.0642033104831968,160625,0.340578498578833,2.06,0.0337736164520983,0.0369904557154506,0.040461461294098
11201,18,0,0,0,1,1,1,10.9817610702087,9.67875402899496,-6.32113596183202,-2.77268632700297,0.0417212,0.142315280990611,0.123554225064635,129248,0.292896992788134,2.06,0.152784392434345,0.0374120919692592,0.126071574363859
11203,18,0,0,0,1,0,1,11.2146541909642,9.49958140051305,-5.96606974208804,-3.22112084303669,0.0650895,0.912262498315591,0.0658267079908368,54457,0.120657593316265,2.62,0.0928149845034362,0.026209241603454,0.187211966042312
11204,18,1,1,1,3,2,4,11.2420873990433,9.82736205589812,-5.68054457818902,-3.60252929568112,0.0822703,0.0125075386107979,0.111899205495975,53093,0.122151716181136,3.26,0.0824606025644387,0.0261952426994047,0.139077536250885
11205,18,2,1,0,2,3,3,10.7010623137053,9.80111277480929,-5.94263628842606,-3.09911252899973,0.0493467,0.327049974100849,0.183388509785375,58872,0.168051708217913,2.7,0.0658896921379186,0.0225743651386778,0.0761209828164764
11206,18,0,1,1,6,7,6,11.3822243490456,10.0697856457595,-5.62732155856176,-3.31136399030336,0.0614117,0.248404522040388,0.378515749646716,39753,0.127569859142089,2.82,0.0663923964078953,0.0227755129006676,0.099170351461002
11207,18,2,2,0,7,5,3,11.3915033157651,9.45745553290945,-5.64100487803655,-3.09101705368089,0.0721205,0.671081453379401,0.325305421945216,39382,0.0842648420387056,2.63,0.0959578167694149,0.0249435325293668,0.12514960594359
11208,18,3,0,2,7,2,4,11.5190566309005,9.32723305720564,-5.3830694794161,-3.29766203060436,0.0817976,0.541281121105203,0.408577249913035,42403,0.0639367887491925,3.02,0.0665835114048601,0.0246748499860452,0.0963275853500969
11209,18,2,1,1,4,2,4,11.1181628799952,9.37793024119404,-5.69515975736532,-3.28808389808081,0.0707551,0.0319066840793067,0.171791523210258,77917,0.21852368514781,2.3,0.123771221654992,0.0310592522574336,0.177030155526534
11210,18,0,0,0,0,2,0,11.071579260974,9.62457063499695,-5.89968787552455,-3.42971723379932,0.0759358,0.589859601660525,0.0667008722421755,69385,0.138268264999922,2.94,0.0806551922508823,0.0226804867227054,0.145638011723184
11211,18,1,1,0,3,1,5,11.5365345639424,9.75268009035904,-5.88753705774204,-3.12677761610626,0.0620654,0.0650753498911016,0.243004619636875,81228,0.227065407416812,2.53,0.0413013116643389,0.023548524858329,0.0936721718153317
11212,18,0,0,0,4,0,2,11.1472674365304,9.76517589489646,-5.73908846036369,-3.06640369587664,0.0709371,0.87000893706576,0.209271484994378,26521,0.0805633234352928,2.18,0.111523048980886,0.0268213426727275,0.155259895638135
11213,18,0,0,1,0,2,0,11.0961213121921,10.0573620056309,-5.73366452913812,-3.24357843750857,0.0635591,0.66338466206478,0.120670560570432,44831,0.124994310854889,2.58,0.0687400439960555,0.0218313998075161,0.126708639915042
11214,18,1,1,1,1,6,2,11.4255140079593,9.69230957445244,-5.43693596279256,-3.44608701281072,0.074439,0.0199497981010586,0.180934191858562,56911,0.149088726399651,2.88,0.153447560842519,0.0298534048429268,0.163570882898614
11215,18,1,0,2,2,1,0,11.1478006353758,9.41767705954362,-6.48740155838022,-3.19334210269506,0.0356199,0.0462894930198384,0.150984714238377,132091,0.272564867240063,2.44,0.0844621169555258,0.0309726540635355,0.110530031263056
11216,18,0,1,1,1,4,3,10.953137162155,10.0682326652609,-5.97025115070878,-3.16387877286664,0.047022,0.546111704268986,0.113437067894212,67795,0.232405089878004,2.3,0.0656240701521013,0.0272265785165522,0.115064848686398
11217,18,0,0,0,2,1,2,10.6224730306022,9.95755404293718,-5.91769377465683,-3.03085802252937,0.0467817,0.207250225351426,0.17112091017614,119375,0.27088459570736,2.27,0.129675737569128,0.029940125581454,0.0996905985821132
11218,18,1,0,2,1,0,1,11.1801762891491,9.8720429488531,-5.65493516926222,-3.26940362284922,0.0715309,0.0796568798382035,0.173582537136481,73470,0.163302880256643,2.89,0.0723718529883534,0.028009246069419,0.12171002161936
11219,18,0,0,0,1,2,2,11.3881895640687,10.0431032094621,-5.8478145209623,-3.61737028449556,0.0808814,0.0120308588130006,0.13402739229436,40683,0.0704858790343593,3.64,0.0653359464388884,0.0201498822901873,0.124556772739116
11220,18,0,3,1,2,2,3,11.4391820417451,9.90463191313111,-5.69840694871936,-3.53251864698972,0.0775339,0.028172804685061,0.414582682929455,50191,0.0931414238193151,3.36,0.104352413043244,0.0400989977891217,0.116405249162997
11221,18,1,1,0,1,4,2,11.3158029118441,10.0396577360027,-5.79418869853222,-3.16760778079944,0.0584475,0.476366780742671,0.344127927510991,56900,0.154319258546566,2.61,0.0518591141044222,0.0275357189998471,0.110000121789329
11222,18,0,0,0,2,0,0,10.5089776931655,9.13585849458354,-5.7155615766925,-2.96207315126194,0.056584,0.0360232513713397,0.154763529187021,93488,0.321098163359987,2.1,0.0930464208716535,0.03394193470534,0.105941107442076
11223,18,1,0,1,3,3,4,11.3057905883011,9.62454005029253,-5.35501471022658,-3.08785194843633,0.0947582,0.0467702451685919,0.145440454662878,54023,0.136140532162232,2.91,0.134779987944545,0.0247417808026466,0.160472869075297
11224,18,0,1,1,2,2,1,10.7042327436941,9.3181464042092,-5.15876414160502,-3.19108071293679,0.0912238,0.227482938218391,0.193202227011494,32549,0.155756106321839,2.35,0.136848958333333,0.0244220473449766,0.288119612068966
11225,18,0,1,0,1,0,2,10.9453883862868,10.1171645701055,-6.00394206861909,-3.23533046294016,0.0539001,0.610897481126085,0.0938580399350878,59820,0.1799019261977,2.35,0.0636403725393354,0.0271469994790698,0.136333168701051
11226,18,0,0,0,6,3,4,11.5000124496985,10.2941922528535,-5.73354089682048,-3.24389111451321,0.062308,0.685606329203683,0.16540210905923,58257,0.134394278594366,2.65,0.0812089103193979,0.0276055584175386,0.12180272901324
11228,18,1,1,0,1,4,0,10.6958916596934,9.35901577258825,-5.6967671397623,-3.33378455779326,0.069515,0.012948793407887,0.124734006429121,72902,0.162878616380676,2.92,0.0774641191651197,0.0303798354758424,0.182460270747499
11229,18,0,1,1,4,0,2,11.3248715093279,9.60009104791501,-5.29989861606437,-3.18858913226333,0.0864585,0.0615518302617763,0.111324329869534,64631,0.159431309364326,2.69,0.142042313866058,0.0254859069924337,0.182048589738948
11230,18,1,0,0,1,1,3,11.3557920077488,9.79449195228273,-5.32209789521344,-3.08842667748496,0.1034771,0.0750418329257305,0.102949952608853,53070,0.146643419651529,2.83,0.0957149042230777,0.0228937270466637,0.158777893492786
11231,18,0,1,0,1,3,0,10.540011470155,9.23619830824728,-6.23833742512143,-3.08338385543104,0.0410418,0.153341446637388,0.16662257262289,99643,0.218397798825335,2.41,0.0809275623048838,0.0283826274955301,0.106989787819461
11232,18,0,0,0,3,1,0,10.1047126397493,8.90373150601054,-5.19612185423337,-3.04591670926841,0.0832911,0.0777250797285142,0.539496279336005,61200,0.145351214326601,2.79,0.225365933436912,0.0346099803246207,0.0962057404530215
11233,18,1,2,0,3,2,5,11.2618067318255,10.0116096237649,-5.94316974370468,-3.33273345003923,0.050953,0.786188988726492,0.155733806383608,44905,0.119663722957078,2.54,0.0573264946717571,0.0208749504933826,0.106603421901714
11234,18,4,0,0,1,2,1,11.4446573307977,8.47179207599507,-5.83850314562051,-3.28741969003072,0.0699582,0.453399856532585,0.111101594201347,85807,0.148049806747251,2.94,0.158127857303455,0.0243611539251964,0.17702165929701
11235,18,1,4,4,3,5,6,11.2572328951707,9.49656788670436,-5.11853235740608,-3.16896010389936,0.109236,0.0221209225444872,0.0779849686200573,54646,0.218846044577598,2.39,0.229268576151244,0.0282640612005742,0.239908055476639
11236,18,1,1,2,2,1,2,11.5059814107358,9.27474335095134,-5.92683852979831,-3.27056393402695,0.0641081,0.873101864905144,0.0777580859548073,70793,0.128710677891006,2.94,0.091966407540178,0.0232223664558592,0.139968582591533
11237,18,0,0,0,2,0,3,10.7650897590595,9.83387967624775,-5.67301081598945,-3.23781657368836,0.0679991,0.142736432962251,0.655991888295063,53303,0.166437820824268,2.78,0.0939584697606625,0.0316339867028453,0.070385939711443
11238,18,0,0,0,3,1,1,10.896628208262,9.84454095111438,-6.0285435553494,-3.00905462327791,0.0478444,0.348742452865133,0.111493869689225,91846,0.28249435122421,2.15,0.0544986479979257,0.0333612765811333,0.132866614809053
11239,18,1,0,0,0,2,2,9.44825430219384,9.05758748399197,-5.54258241448436,-2.90774520603854,0.0961429,0.590887592621788,0.184770613274476,29172,0.0980608544852593,1.89,0.575279836039729,0.034819716437181,0.329970045719691
11354,18,0,0,0,1,2,3,10.8570933367911,9.13207017985301,-5.70226362868693,-3.10619467059274,0.0679726,0.033005144409549,0.154139611953527,40786,0.107473844434597,2.6,0.212766613360051,0.0417934490108982,0.218993853682973
11355,18,2,0,2,0,1,3,11.2964098999462,9.79372881088735,-5.33516809034605,-3.3287213833107,0.0720202,0.0337629762082154,0.1555406546466,42507,0.0968310733621418,2.9,0.0798241692743257,0.0439578893641567,0.184150399841057
11356,18,0,0,0,1,0,0,10.0629668670814,8.65935556346095,-5.440019189275,-3.30889627002046,0.0866573,0.0239150822747037,0.402847642595277,61859,0.097450763065905,3.13,0.254271463892915,0.0373646558288217,0.134410435672265
11357,18,0,0,0,3,0,1,10.5760748191307,8.59309819871256,-5.51411298019971,-3.13921472846052,0.0753459,0.00622671362221201,0.157683866687082,85818,0.175215638238146,2.71,0.115056397693054,0.0330811308974783,0.232404430153626
11358,18,0,0,0,2,0,1,10.5034223513739,8.88424125825361,-5.90697635066279,-3.32260711288289,0.0615691,0.00834248079034029,0.162102085620198,68848,0.142974753018661,2.8,0.121915477497256,0.037610833065385,0.197832052689352
11360,18,0,0,0,0,0,1,9.84845041660622,8.38340171586414,-5.66492721288753,-3.3369079540458,0.0608546,0.0115695493686935,0.106080617042633,83063,0.230070262560093,2.22,0.127904273865497,0.0341110208617095,0.281895504252734
11361,18,0,1,0,1,1,1,10.1939532471145,8.67795606299856,-5.90334378571285,-3.37872185914699,0.0626457,0.0442391832766164,0.127145581691036,87892,0.190307019184025,2.7,0.179316405519614,0.0362505974887754,0.200254291163382
11362,18,0,0,0,0,0,0,9.8027828484145,7.92811815703489,-6.66826604913184,-3.55959657364993,0.0576741,0.0343397478433975,0.107332448573324,93333,0.207697412076974,2.59,0.15204600752046,0.0335924515774822,0.26598097765981
11363,18,0,0,0,1,0,0,8.86742743852498,8.05667679398624,-5.98191033430317,-3.47278468721306,0.0546373,0.0194448358461322,0.126955051430182,101019,0.236719740735522,2.53,0.0420600253628294,0.0327484074535348,0.222065661547133
11364,18,0,0,0,2,3,1,10.4951278935918,8.64087558796316,-6.07584665638062,-3.55698139465209,0.0508851,0.0382965771050666,0.115387808185063,82028,0.188273056808434,2.68,0.0663742770967653,0.0344695030526943,0.186474445889482
11365,18,0,1,0,2,0,3,10.7071469558935,8.84054071606195,-5.7677451616181,-3.4427915492313,0.0642018,0.095469400546179,0.204682813269463,67642,0.163988001969826,2.84,0.0969893002641358,0.0330357275569823,0.163137395353002
11366,18,0,0,0,1,3,0,9.55852941226462,8.51647865678163,-5.97803512679632,-3.47252368777708,0.0787579,0.0593010942463819,0.113025061771973,84301,0.188069184609954,3.12,0.136738439816449,0.0315990183524681,0.17162019061066
11367,18,0,0,0,0,2,2,10.600651654454,8.78222769692279,-5.64357205625722,-3.3095502663305,0.0796539,0.0747242349543089,0.17472174497647,63546,0.157466198550833,2.8,0.0774258609098379,0.0286915652354514,0.168347401708125
11368,18,1,0,2,3,7,2,11.6206132703871,9.70123675971353,-5.77387237623211,-3.49219158869083,0.0940836,0.0930771302864326,0.769875190805423,54211,0.0625931579419951,3.89,0.0732270809014995,0.0350795162335304,0.0913890634820867
11369,18,0,1,0,0,1,0,10.3239397904525,8.64351382489741,-5.29321042917989,-3.11859167216592,0.1126451,0.177223918825731,0.630643943125472,54184,0.0873805536400355,3.15,0.0544412701540078,0.0414288567406307,0.166453222999376
11370,18,1,0,1,3,0,1,10.1113956312076,8.80729635496401,-5.5302242035324,-3.52917508176873,0.0956028,0.1840224189749,0.490130777353586,63706,0.128462350743238,3.14,0.0721143692632605,0.0395927903256779,0.165258711721225
11372,18,0,0,1,2,6,3,11.0437854626913,10.396685361999,-5.56666751070033,-3.17428255057149,0.0990894,0.0276561051251719,0.57738913578668,60659,0.132237746586949,2.63,0.147122486171947,0.0397430760913713,0.154538478754356
11373,18,3,2,1,1,0,6,11.4507734272478,10.0755372329048,-5.58805488331223,-3.40060455741718,0.0930767,0.0201651520633367,0.41896694830485,54584,0.141443377955605,3.1,0.126507331815183,0.0413254693226465,0.135260816821674
11374,18,0,0,1,1,1,1,10.6797343022656,9.79599444843073,-5.43792432093445,-3.24008669327059,0.0865347,0.0424469700455528,0.171283301891133,66795,0.237449960888971,2.22,0.193286706851332,0.0320157968089594,0.199489255970184
11375,18,0,4,0,2,4,2,11.1926237774315,9.55768148441888,-5.81288330992975,-3.246136544725,0.0640131,0.0271513782320609,0.151075172537297,84713,0.249156254735305,2.23,0.0944250823082115,0.030200754093155,0.202002947942639
11377,18,0,0,1,2,4,4,11.3327096894618,9.4462928292072,-5.44473138500357,-3.10776835463391,0.0881399,0.030224287202577,0.376713887125939,58948,0.158162593253422,2.67,0.0847633189237088,0.0371626302224512,0.164185896130956
11378,18,0,0,0,2,1,1,10.5531529544841,8.66387453446213,-5.41390780769752,-3.23548550504965,0.0792078,0.018356049924278,0.331714449840723,77710,0.127239020314377,3.02,0.0948456838477205,0.0287258945584995,0.129484568384772
11379,18,2,1,0,0,4,3,10.5356897474686,8.85431059426309,-5.49815951645998,-3.34021894009437,0.0789376,0.0111598246313272,0.205048492095124,83883,0.157858376511226,2.81,0.107593994951508,0.0284357549137934,0.166467384083964
11385,18,3,1,4,0,4,4,11.5864825711394,9.35035763110195,-5.4986969932637,-3.2957325714432,0.0760604,0.0262373064023116,0.451162747484508,75340,0.128705880166863,3.03,0.098205940557264,0.026690923089258,0.104298867447716
11411,18,0,0,0,0,1,0,11.0857514136998,8.46465746383399,-5.98115784411934,-3.35673944519734,0.0661891,0.624618686288036,0.156664367287499,101278,0.150425385146011,3.485,0.0155683298842646,0.00826597000196252,0.154594926036637
11412,18,0,0,0,3,3,0,10.5394822015918,9.08919712560276,-6.01530652159355,-3.23468513607496,0.073968,0.880591878871301,0.0593996505902906,81608,0.102784689501826,3.4,0.0428397480014823,0.0255266560383584,0.147652072634867
11413,18,0,0,0,0,2,1,10.6295616432964,8.54658784737823,-6.0293741201812,-3.31365089786771,0.0659618,0.921478506978882,0.0575001814267399,93432,0.119088512058831,3.36,0.0669343719006265,0.0252621295511601,0.160937613391712
11414,18,0,2,0,0,0,0,10.2501222615804,8.46570534973774,-5.52529325188247,-3.30666386702051,0.0904141,0.0264088241532914,0.217916990737467,75471,0.122109877678003,2.63,0.185512267552853,0.0262270884283202,0.236335996606095
11415,18,0,0,0,2,0,0,9.84304728872471,9.39914959846975,-5.68660092644744,-3.15092749872884,0.081386,0.0701120730865247,0.252191002283954,70900,0.208902108673713,2.25,0.0772560684123865,0.0312521954929162,0.16970308599352
11416,18,0,0,1,0,1,1,10.1911071230347,9.64641760830219,-5.68092569251327,-3.38950401632114,0.0900355,0.0623663978998687,0.451903243952747,73370,0.104481530095631,3.71,0.122051378211138,0.0322496589717467,0.113707106694168
11417,18,0,1,0,1,1,0,10.3512775252893,9.28715799750936,-5.60688264991624,-3.30341571304939,0.0963556,0.072498961561811,0.375403393296482,76868,0.123717928235933,3.52,0.108489631594082,0.0322125973553085,0.124804294341311
11418,18,0,0,0,0,0,2,10.5416240113136,9.09952131396519,-5.37532800891429,-3.31473440501651,0.0903006,0.0845241554187908,0.467682717451597,68920,0.122560025357247,3.47,0.0968910959085026,0.0312229200167268,0.120420507673208
11419,18,0,0,1,1,1,0,10.7854352559877,9.71217564770682,-5.32136083971665,-3.22414468094447,0.0944854,0.159773969200199,0.188545288955125,75835,0.109538002980626,3.97,0.113127173373075,0.0338141923897827,0.120094386487829
11420,18,0,1,2,1,5,1,10.765110883068,9.0820493443281,-5.3956215330231,-3.2833103514134,0.091669,0.254647232784115,0.250781580059147,79273,0.10433037600338,3.61,0.0803316434305028,0.0317696933076524,0.120067596113223
11421,18,0,0,1,1,1,0,10.6268001474278,9.42200278314488,-5.28959551273617,-3.32062343050804,0.0943084,0.0425955124317768,0.590782292298363,73107,0.125239539114615,3.57,0.0573341419041844,0.0320216623045208,0.128126137052759
11422,18,0,0,1,3,2,0,10.3952526735634,8.7663213973364,-5.69423816681328,-3.2562791903985,0.0735744,0.842221135029354,0.109191536203523,88130,0.110781555772994,3.28,0.0670651908023483,0.0245342338228567,0.147749510763209
11423,18,0,0,0,0,0,0,10.2976894683656,9.00180461498366,-5.55869560447247,-3.2986796027544,0.0877373,0.394687162891046,0.138652912621359,71194,0.159991909385113,3.09,0.0602615965480043,0.032818162164073,0.161171790722762
11426,18,0,0,0,1,0,0,9.92373125901317,8.67269377831602,-5.78448289857766,-3.38953959844469,0.0778632,0.0606105149688863,0.20049977950904,98987,0.147924935077662,3.25,0.0531089225341761,0.0304157016953666,0.168014111421432
11427,18,0,0,0,0,1,0,10.0717524423403,8.66502036152051,-5.71113947110977,-3.29134168448855,0.0876009,0.216057468835834,0.202155081343757,79385,0.152250158461864,3.12,0.0939235157405451,0.037086740809963,0.17261778998521
11428,18,0,0,0,1,1,0,9.84251599554464,9.07404105136488,-5.70274301508154,-3.29610250128226,0.0906846,0.214274326406972,0.252059308072488,78368,0.101663389488229,3.39,0.0691342934580433,0.0342288701033514,0.169314981134081
11429,18,0,0,0,0,1,1,10.9206005176251,8.70741499654391,-6.25158333454709,-3.43851303060314,0.0712192,0.392322435990163,0.132377404889339,100800,0.159391725734124,3.39,0.0197237089541444,0.0144559800530615,0.16696803124548
11432,18,2,1,0,4,4,0,10.9956121750687,9.27889526843413,-5.54654798323889,-3.38171539400066,0.0878614,0.174193115480105,0.254411863383211,62148,0.168204388378179,3.19,0.122570958867342,0.0363447615796055,0.154868147352882
11433,18,1,0,0,2,2,3,10.5152348548831,9.10144011931086,-5.49503809563114,-3.32255719552384,0.072559,0.646923222954465,0.171616087652212,54253,0.0817400265777127,3.48,0.070726547880563,0.0271481521516809,0.13093591516828
11434,18,1,0,0,2,2,2,11.0364851647323,7.74721175411706,-5.93841679268591,-3.11664194203653,0.0720156,0.891801800351052,0.0849450071659769,64087,0.104430023027746,2.86,0.100380038325899,0.0266983588185958,0.163738546514437
11435,18,0,0,0,2,8,5,10.974060384173,9.60726617110074,-5.59543043806242,-3.37994286768724,0.0828211,0.24951577792633,0.320460739445673,66137,0.141101455237312,3.09,0.0813887317666821,0.0302237747773625,0.130028624809311
11436,18,0,1,0,1,1,1,9.84802769533176,9.13484213095466,-5.49889251101977,-3.2868736558579,0.0785329,0.636911368320913,0.148776491728767,75222,0.0941810686538766,3.5,0.0578034987579938,0.0297203385524772,0.117858464140373
11691,18,0,1,1,3,1,2,11.0951043346525,9.10183851921564,-5.55734719642666,-2.88828513640576,0.0925269,0.488625318916292,0.280281861256226,50267,0.0975731988822743,3.18,0.049322682541611,0.020730505117105,0.136799902806463
11692,18,0,0,0,0,2,0,9.9616621165872,9.01138627652831,-5.77926061583216,-3.0241461514716,0.0718527,0.622936126049627,0.242475705255213,46819,0.108029059345221,2.9,0.0587036512878574,0.0223607343151915,0.136805358996132
11693,18,0,0,0,1,0,0,9.44643963445061,8.49764337822696,-5.95066815291541,-3.29018118953621,0.0724424,0.223327805417358,0.301034509989734,60569,0.115612414119877,2.63,0.110392482034273,0.0236983318746949,0.14380478559583
11694,18,0,0,0,0,1,0,9.89318465954023,8.6299060320424,-6.15751913143806,-2.87695772960445,0.0902817,0.070169234655216,0.162515786814852,84485,0.191816115180601,2.33,0.116968931548371,0.0271665198291421,0.226168224299065
11697,18,0,0,0,0,0,0,8.20794694104862,6.4588742247559,-5.23899241246335,-2.74945986826821,0.1462,0.00626702997275204,0.0678474114441417,105750,0.20299727520436,2.52,0.0645776566757493,0.0372448988084005,0.265122615803815
10001,19,0,0,0,0,0,0,10.04094248799,9.4993492782928,-5.94936337108935,-2.80247737087467,0.0530908,0.0658038087767464,0.163027846777357,92840,0.329454830696823,1.77,0.440998823375605,0.0977511876082066,0.152089597768772
10002,19,0,0,1,7,1,1,11.1951552502012,10.3720022595857,-5.74061244790692,-2.9963004349271,0.065279,0.0911689132555615,0.268683787460324,36982,0.181485909009715,2.18,0.105882352941176,0.0636692638304909,0.232642180908804
10003,19,0,1,0,2,5,2,10.6853550656556,10.2845648679327,-6.10885266075633,-2.2175263711953,0.0436476,0.0687927523964219,0.104298689117156,118161,0.374596783418362,1.68,0.154624694012949,0.0672638290970047,0.165061426185628
10004,19,0,0,0,1,0,0,8.11102783819368,7.73964084907243,-5.69444619367921,-2.56768409344557,0.0851245,0.042629840888622,0.032422695887121,190223,0.380966676673672,1.87,0.527018913239268,0.0842235835620755,0.0603422395676974
10005,19,0,0,0,0,1,0,9.06992821825944,10.6934904103641,-6.03312022237681,-3.00228771357576,0.0478461,0.0108170310701956,0.0635212888377445,189702,0.378481012658228,1.99,0.133970080552359,0.0666696702412548,0.0107019562715765
10006,19,0,0,0,0,0,1,8.03689677268507,9.47328935310561,-7.02755284243773,-3.00816929365767,0.0479034,0.032007759456838,0.108309085030715,179044,0.323310701584222,1.79,0.236598771419334,0.0974451286726722,0.00678952473326867
10007,19,0,0,0,1,0,0,8.79785064893105,9.55758003753475,-6.21340881784671,-2.42433812366255,0.0502042,0.0921450151057402,0.130815709969789,224063,0.394259818731118,2.34,0.400921450151057,0.0725051584926866,0.0709969788519638
10009,19,1,0,0,1,4,2,10.961746486855,10.4936290102774,-5.66014843763614,-2.77706271563923,0.0547671,0.0872334148923248,0.240633730716504,63717,0.298679438457667,1.94,0.056853558227914,0.0551007594139618,0.155100907560692
10010,19,0,0,0,0,1,0,10.3949468538112,10.3831971526971,-6.35444504360999,-2.50872404549243,0.0431447,0.102985257233743,0.116443384107176,132988,0.319141126812259,1.94,0.117773903468526,0.0554963575418475,0.14745824922004
10011,19,0,0,0,3,2,1,10.7866764129052,10.2529687903308,-6.07850501542985,-2.66421658606694,0.0453304,0.0458116265608203,0.123170429173902,138272,0.359402133465641,1.66,0.107454725874473,0.0604442569329382,0.171504175969569
10012,19,0,0,0,1,0,0,9.99611231164195,10.1736839670994,-6.06085749861627,-2.37151296659341,0.0480303,0.0284854837974568,0.0823116539811312,106467,0.366801877763092,1.8,0.169969463561369,0.0576589288047588,0.15714871701381
10013,19,0,0,0,2,3,0,10.1997700352071,9.84178514961667,-5.88674423633758,-2.63978099139529,0.0507655,0.0407852176822694,0.0712347101907276,113191,0.312005056325984,2.24,0.268301297542477,0.0652195288128705,0.166375432204335
10014,19,0,1,0,3,1,0,10.3072512140045,9.91862576711515,-6.05743342405019,-2.62843573895886,0.0454904,0.0141240108183913,0.0707536144779458,133501,0.38929513506294,1.66,0.101846472336305,0.0589136834465459,0.151257137133126
10016,19,0,0,0,0,1,3,10.8423613564105,10.5214916370525,-5.91058526638236,-2.71045108090898,0.0582377,0.0397911696844081,0.0843338156505416,126628,0.374447616440499,1.75,0.139726643463298,0.0664262993102687,0.140236987212076
10017,19,0,0,0,0,0,0,9.65765095067424,9.70004814350153,-6.22188450739297,-2.97126407638678,0.0492531,0.0200754427466275,0.0524902499840164,131045,0.411290838181702,1.62,0.27510389361294,0.0744810663236075,0.194488843424333
10018,19,0,0,0,0,0,0,9.07337451690302,9.25562567617494,-6.66700759371957,-3.0329316709431,0.0558073,0.0529816513761468,0.162270642201835,122484,0.316399082568807,1.84,0.512660550458716,0.152374646104468,0.0732798165137615
10019,19,0,0,0,0,2,0,10.7142844265294,10.0817241184984,-6.03662929106237,-2.88785592525872,0.0511231,0.0608525581188603,0.164599724407699,103792,0.319575943459128,1.72,0.156696448415344,0.0751324575872689,0.149753300440059
10021,19,0,0,0,3,2,0,10.6848745219455,10.6822808883229,-6.45699818168227,-2.81396753842312,0.0431602,0.00672922865644312,0.0698786907759213,122169,0.291599908445869,1.83,0.123962005035477,0.057727705016372,0.237880521858549
10022,19,0,0,0,2,0,0,10.324957234786,10.1702766953591,-6.27792070463396,-2.96438671899093,0.0477731,0.0153851200629839,0.0786314132003674,150718,0.347296942658444,1.7,0.194797270699383,0.0675471608362745,0.287396667104055
10023,19,0,0,0,3,1,0,11.0149996135549,10.7756615048348,-6.31288266769053,-2.86544288053559,0.0390402,0.0478619259941756,0.112621135589595,132605,0.280721959887461,1.77,0.0750703367939584,0.0610831436546324,0.232399348459172
10024,19,0,0,0,2,1,0,10.9526644689328,10.1543328382137,-6.24790638382371,-2.84022365899472,0.0427139,0.0429376948131545,0.108867719679193,143623,0.29459251217035,2.03,0.0703691380940707,0.0580685118001051,0.209505130809372
10025,19,0,1,1,5,1,1,11.3719262574982,10.705781893496,-6.19431539515443,-2.59632413859509,0.0491269,0.122845398335041,0.250284977374524,91624,0.230250204377713,2.1,0.0643979780999206,0.0585791757495303,0.223238033828829
10026,19,0,0,0,3,3,2,10.5310022805003,10.6809592661682,-5.9376963178998,-3.05883183049731,0.0571325,0.527803732080408,0.221095063936571,59691,0.174350623348194,2.42,0.0639632665047118,0.0460927550498416,0.114311647401159
10027,19,0,0,0,5,0,1,10.9580434550073,10.1410383947436,-5.86974261244296,-2.70269407081194,0.054358,0.426986449298081,0.29768000836033,51938,0.173093670533319,2.4,0.101219214825652,0.0514392488737018,0.121242205733793
10028,19,0,0,0,2,0,1,10.750385332902,10.9565513220929,-6.37132038970973,-2.97051492061514,0.0428961,0.0153275595952667,0.0693062939461499,122969,0.322221745841194,1.89,0.0833904990567656,0.0547652744831701,0.198465100325845
10029,19,2,0,1,7,5,0,11.2024795852532,10.4431023462619,-5.64331786564113,-2.82746231298299,0.0697476,0.342345045831515,0.487560017459625,33720,0.127264295067656,2.33,0.108994434744653,0.0527788157588258,0.144314709733741
10030,19,1,0,0,0,0,0,10.316424675483,10.6415109785585,-5.73042423560264,-3.07942045121956,0.0594469,0.638842018196857,0.275334987593052,42348,0.135748552522746,2.38,0.0550438378825476,0.0406500184228146,0.111894127377998
10031,19,2,0,1,1,0,0,10.9861398216255,10.4640514612609,-5.73865346159968,-3.19955615731556,0.0715139,0.282794242167655,0.516680779000847,53660,0.156511430990686,2.72,0.0485673158340389,0.0476985081041297,0.117493649449619
10032,19,1,0,0,5,3,2,11.0349380499534,10.5026394300285,-5.74839288617475,-3.08130541257659,0.0762082,0.194845410705934,0.682289566633873,53525,0.152331338806187,2.92,0.0655323129525991,0.0497834160818748,0.140944792993887
10033,19,0,0,1,1,1,2,10.9592793231878,10.5109073554019,-5.6737674658131,-3.20180978174241,0.0772755,0.10500130468818,0.680612333652257,63093,0.170844568148213,2.9,0.0576341654344612,0.0479487268890876,0.142941636948769
10034,19,0,1,0,1,0,0,10.6539834066133,9.58336463921175,-5.69533822787354,-3.21396042526281,0.0725583,0.139255447227403,0.692594603526829,54406,0.147612190458204,2.62,0.0716154009584287,0.0462806184726711,0.141875781969264
10035,19,0,1,0,2,0,0,10.3958640326336,9.11043585737442,-5.54268455431387,-2.93624335522822,0.0746025,0.442519251925193,0.502414130301919,29799,0.130118567412297,2.25,0.144209143136536,0.0540828868847364,0.138522185551889
